Subscriber_ID,Last_Name,First_Name,Address,City,State,Date_Enrolled,Disenroll_Date,Status,Notes,Entry_Date,Entry_User,Update_Date,Update_User,Pend_Flag,Pend_Ex_Code,Other_Name,Home_Phone,Work_Phone,Zip_Code,Middle_Name,Name_Suffix,Salutation,County_Code,Address2,Country_ID,Home_Country_Code,Work_Country_Code,Billing_Cycle_ID,Billing_Invoice_Create,Region_Code,Pay_To_Account,Email,Pay_Period,Sponsor_ID,Sponsor_Relate_Code,Issue_State
324124197,F,D,1234 Sunset Blvd,HARRISBURG,PA,"2016-10-01 00:00:00","2023-05-31 00:00:00",,,"2016-10-08 03:28:37",VBAEDI_MemberImport,"2023-05-30 20:13:09",VBA_Conifer,,,,,,17104,,,,,Apt 2,,,,,,,,,,,,
687514425,M,R,1234 Sunset Blvd,BROOMALL,PA,"2016-10-01 00:00:00","2020-04-30 00:00:00",,,"2016-10-08 03:34:49",VBAEDI_MemberImport,"2020-05-14 20:28:32",MemberImport_Conifer,,,,,,19008,,,,,Apt 2,,,,,,,,,,,,
664797282,B,A,1234 Sunset Blvd,GRANTSVILLE,MD,"2016-11-01 00:00:00","2017-09-30 00:00:00",,,"2016-10-22 03:28:58",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21536,,,,,Apt 2,,,,,,,,,,,,
622124561,M,K,1234 Sunset Blvd,SILVER SPRING,MD,"2016-11-01 00:00:00","2017-03-31 00:00:00",,,"2016-10-22 03:37:39",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20901,,,,,Apt 2,,,,,,,,,,,,
157394253,N,S,1234 Sunset Blvd,SILVER SPRING,MD,"2016-11-01 00:00:00","2019-10-31 00:00:00",,,"2016-10-22 03:39:22",VBAEDI_MemberImport,"2019-10-31 21:31:53",MemberImport_Conifer,,,,,,20906,,,,,Apt 2,,,,,,,,,,,,
044558508,N,L,1234 Sunset Blvd,STEPHENS CITY,VA,"2016-11-01 00:00:00","2017-08-31 00:00:00",,,"2016-10-22 03:40:00",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,22655,E,,,,Apt 2,,,,,,,,,,,,
588394359,B,S,1234 Sunset Blvd,STANTON,TN,"2021-11-01 00:00:00",,,,"2021-11-03 20:11:49",MemberImport_Conifer,"2022-11-02 20:06:18",VBA_Conifer,,,,,,38069,,,,,Apt 2,,,,,,,,,,,,
076428322,C,E,1234 Sunset Blvd,MASON,TN,"2021-11-01 00:00:00","2022-09-30 00:00:00",,,"2021-11-03 20:11:49",MemberImport_Conifer,"2022-10-04 20:10:43",VBA_Conifer,,,,,,38049,D,,,,Apt 2,,,,,,,,,,,,
656016235,G,R,1234 Sunset Blvd,EAST GREENVILLE,PA,"2021-11-01 00:00:00",,,,"2021-11-03 20:11:49",MemberImport_Conifer,"2022-11-02 20:06:18",VBA_Conifer,,,,,,18041,,,,,Apt 2,,,,,,,,,,,,
906649611,B,B,1234 Sunset Blvd,THOMASVILLE,PA,"2020-08-01 00:00:00","2024-04-30 00:00:00",,,"2020-07-27 21:59:06",MemberImport_Conifer,"2024-05-02 20:33:19",VBA_Conifer,,,,,,17364,,,,,Apt 2,,,,,,,,,,,,
000480939,B,S,1234 Sunset Blvd,OCALA,FL,"2021-11-01 00:00:00","2022-12-31 00:00:00",,,"2021-11-11 20:18:15",MemberImport_Conifer,"2023-02-24 20:37:18",VBA_Conifer,,,,,,34473,K,,,,Apt 2,,,,,,,,,,,,
372155490,W,H,1234 Sunset Blvd,POCOMOKE,MD,"2021-11-01 00:00:00","2022-12-31 00:00:00",,,"2021-11-11 20:18:15",MemberImport_Conifer,"2023-02-14 20:12:51",VBA_Conifer,,,,,,21852,H,,,,Apt 2,,,,,,,,,,,,
912098171,L,K,1234 Sunset Blvd,PITTSBURGH,PA,"2017-11-01 00:00:00","2018-08-24 00:00:00",,,"2017-10-13 16:42:04",VBAEDI_MemberImport,"2019-02-01 00:00:00",kr08526,,,,,,15216,M,,,,Apt 2,,,,,,,,,,,,
390056534,H,R,1234 Sunset Blvd,BROGUE,PA,"2017-11-01 00:00:00","2019-11-30 00:00:00",,,"2017-10-20 00:08:57",VBAEDI_MemberImport,"2019-11-22 10:48:27",MemberImport_Conifer,,,,,,17309,,,,,Apt 2,,,,,,,,,,,,
895182613,T,A,1234 Sunset Blvd,KING GEORGE,VA,"2017-11-01 00:00:00","2018-08-31 00:00:00",,,"2017-10-20 00:40:37",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,22485,E,,,,Apt 2,,,,,,,,,,,,
603599524,T,M,1234 Sunset Blvd,LEXINGTON PARK,MD,"2017-11-01 00:00:00","2020-11-21 00:00:00",,,"2017-10-20 00:41:07",VBAEDI_MemberImport,"2020-11-13 20:03:02",MemberImport_Conifer,,,,,,20653,,,,,Apt 2,,,,,,,,,,,,
058258296,F,A,1234 Sunset Blvd,CUMBERLAND,MD,"2017-12-01 00:00:00","2018-01-31 00:00:00",,,"2017-11-28 21:59:33",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21502,D,,,,Apt 2,,,,,,,,,,,,
124793427,G,J,1234 Sunset Blvd,HARRISBURG,PA,"2017-12-01 00:00:00","2023-04-01 00:00:00",,,"2017-11-28 22:06:35",VBAEDI_MemberImport,"2023-03-31 23:57:06",VBA_Conifer,,,,,,17112,,,,,Apt 2,,,,,,,,,,,,
955103902,A,F,1234 Sunset Blvd,REISTERTOWN,MD,"2017-12-01 00:00:00","2018-01-31 00:00:00",,,"2017-11-28 22:15:28",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21136,,,,,Apt 2,,,,,,,,,,,,
601323853,K,M,1234 Sunset Blvd,GORDON,PA,"2017-12-01 00:00:00",,,,"2017-11-28 22:16:17",VBAEDI_MemberImport,"2022-12-01 09:35:46",VBA_Conifer,,,,,,17936,,,,,Apt 2,,,,,,,,,,,,
954675602,L,N,1234 Sunset Blvd,GAITHERSBURG,MD,"2017-12-01 00:00:00","2020-11-30 00:00:00",,,"2017-11-28 22:23:03",VBAEDI_MemberImport,"2020-12-11 20:03:46",MemberImport_Conifer,,,,,,20879,,,,,Apt 2,,,,,,,,,,,,
187121595,S,M,1234 Sunset Blvd,CUMBERLAND,MD,"2017-12-01 00:00:00","2021-02-28 00:00:00",,,"2017-11-28 22:34:00",VBAEDI_MemberImport,"2021-02-18 20:12:18",MemberImport_Conifer,,,,,,21502,,,,,Apt 2,,,,,,,,,,,,
594452116,W,J,1234 Sunset Blvd,LEBANON,PA,"2017-12-01 00:00:00","2019-10-31 00:00:00",,,"2017-11-28 22:47:53",VBAEDI_MemberImport,"2019-10-31 21:31:53",MemberImport_Conifer,,,,,,17046,,,,,Apt 2,,,,,,,,,,,,
485849793,B,S,1234 Sunset Blvd,GLEN BURNIE,MD,"2017-12-01 00:00:00","2019-02-28 00:00:00",,,"2017-12-07 20:43:06",VBAEDI_MemberImport,"2019-03-01 00:57:43",MemberImport_Conifer,,,,,,21061,,,,,Apt 2,,,,,,,,,,,,
068440910,T,J,1234 Sunset Blvd,ARLINGTON,VA,"2017-12-01 00:00:00","2019-02-28 00:00:00",,,"2017-12-07 21:37:08",VBAEDI_MemberImport,"2019-03-01 00:57:43",MemberImport_Conifer,,,,,,22206,,,,,Apt 2,,,,,,,,,,,,
728464865,G,C,1234 Sunset Blvd,SHIPPENSBURG,PA,"2017-12-01 00:00:00","2019-05-31 00:00:00",,,"2017-12-09 07:34:46",VBAEDI_MemberImport,"2019-05-23 21:31:38",MemberImport_Conifer,,,,,,17257,R,,,,Apt 2,,,,,,,,,,,,
574844726,D,K,1234 Sunset Blvd,CUMBERLAND,MD,"2017-12-01 00:00:00","2020-11-30 00:00:00",,,"2017-12-14 23:42:00",VBAEDI_MemberImport,"2020-12-11 20:03:46",MemberImport_Conifer,,,,,,21502,M,,,,Apt 2,,,,,,,,,,,,
166177609,H,A,1234 Sunset Blvd,SAINT LEONARD,MD,"2018-01-01 00:00:00",,,,"2017-12-14 23:51:13",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20685,,,,,Apt 2,,,,,,,,,,,,
511985319,S,M,1234 Sunset Blvd,WOMELSDORF,PA,"2018-01-01 00:00:00",,,,"2017-12-22 13:45:53",VBAEDI_MemberImport,"2022-12-01 09:35:46",VBA_Conifer,,,,,,19567,A,,,,Apt 2,,,,,,,,,,,,
047067785,C,L,1234 Sunset Blvd,CHAMBERSBURG,PA,"2020-11-01 00:00:00",,,,"2020-11-20 20:03:34",MemberImport_Conifer,"2022-12-01 09:35:46",VBA_Conifer,,,,,,17202,,,,,Apt 2,,,,,,,,,,,,
483430129,W,P,1234 Sunset Blvd,ROCKVILLE,MD,"2020-12-01 00:00:00",,,,"2020-11-18 20:03:53",MemberImport_Conifer,"2022-12-01 09:35:46",VBA_Conifer,,,,,,20852,,,,,Apt 2,,,,,,,,,,,,
411045202,D,L,1234 Sunset Blvd,MEMPHIS,TN,"2021-01-01 00:00:00","2022-09-30 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2022-09-29 20:11:31",VBA_Conifer,,,,,,38109,,,,,Apt 2,,,,,,,,,,,,
042896242,C,S,1234 Sunset Blvd,ARLINGTON,TN,"2021-01-01 00:00:00","2021-01-01 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2020-12-23 20:54:12",MemberImport_Conifer,,,,,,38002,A,,,,Apt 2,,,,,,,,,,,,
043010023,D,C,1234 Sunset Blvd,SOSO,MS,"2021-01-01 00:00:00","2021-09-30 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-10-04 20:19:34",MemberImport_Conifer,,,,,,39480,R,,,,Apt 2,,,,,,,,,,,,
174563015,C,E,1234 Sunset Blvd,DELMAR,DE,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2022-11-02 20:06:18",VBA_Conifer,,,,,,19940,V,,,,Apt 2,,,,,,,,,,,,
555022906,C,L,1234 Sunset Blvd,HURLOCK,MD,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2022-11-02 20:06:18",VBA_Conifer,,,,,,21643,,,,,Apt 2,,,,,,,,,,,,
375013657,A,A,1234 Sunset Blvd,SELLERSVILLE,PA,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2022-01-05 20:13:55",MemberImport_Conifer,,,,,,18960,L,,,,Apt 2,,,,,,,,,,,,
456722446,C,J,1234 Sunset Blvd,LEWISTOWN,PA,"2021-01-01 00:00:00","2024-05-31 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2024-07-01 20:47:47",VBA_Conifer,,,,,,17044,,,,,Apt 2,,,,,,,,,,,,
157948538,D,E,1234 Sunset Blvd,CAMBRIDGE,MD,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2022-11-02 20:06:18",VBA_Conifer,,,,,,21613,,,,,Apt 2,,,,,,,,,,,,
512477725,A,J,1234 Sunset Blvd,SOUDERTON,PA,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2023-09-14 20:23:26",VBA_Conifer,,,,,,18964,,,,,Apt 2,,,,,,,,,,,,
491613504,D,J,1234 Sunset Blvd,SALISBURY,MD,"2021-01-01 00:00:00","2023-03-31 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2023-05-01 20:12:10",VBA_Conifer,,,,,,21804,W,,,,Apt 2,,,,,,,,,,,,
677040299,A,D,1234 Sunset Blvd,CORDOVA,TN,"2021-01-01 00:00:00","2021-05-31 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-05-27 20:13:12",MemberImport_Conifer,,,,,,38016,,,,,Apt 2,,,,,,,,,,,,
593572544,G,N,1234 Sunset Blvd,BROWNSVILLE,TN,"2021-01-01 00:00:00","2021-03-31 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-04-22 20:10:08",MemberImport_Conifer,,,,,,38012,,,,,Apt 2,,,,,,,,,,,,
779803534,D,C,1234 Sunset Blvd,SOMERVILLE,TN,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-12-22 14:37:25",MemberImport_Conifer,,,,,,38068,,,,,Apt 2,,,,,,,,,,,,
176030893,A,L,1234 Sunset Blvd,LINKWOOD,MD,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2022-11-02 20:06:18",VBA_Conifer,,,,,,21835,,,,,Apt 2,,,,,,,,,,,,
341978772,D,M,1234 Sunset Blvd,SOMERVILLE,TN,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-12-22 14:37:25",MemberImport_Conifer,,,,,,38068,E,,,,Apt 2,,,,,,,,,,,,
785536475,G,S,1234 Sunset Blvd,WILDERSVILLE,TN,"2021-01-01 00:00:00","2021-06-30 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-06-11 09:27:38",MemberImport_Conifer,,,,,,38388,,,,,Apt 2,,,,,,,,,,,,
447772924,B,M,1234 Sunset Blvd,MASON,TN,"2021-01-01 00:00:00","2021-12-31 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2020-12-31 20:58:14",MemberImport_Conifer,,,,,,38049,,,,,Apt 2,,,,,,,,,,,,
741052077,C,A,1234 Sunset Blvd,SALISBURY,MD,"2021-01-01 00:00:00","2021-03-31 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-03-31 20:40:17",MemberImport_Conifer,,,,,,21804,,,,,Apt 2,,,,,,,,,,,,
392807512,D,R,1234 Sunset Blvd,SEAFORD,DE,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2024-07-30 11:31:26",Bjones,,,,,,19973,B,,,,Apt 2,,,,,,,,,,,,
021699828,B,J,1234 Sunset Blvd,SALISBURY,MD,"2021-01-01 00:00:00","2021-07-31 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-07-22 20:21:51",MemberImport_Conifer,,,,,,21804,,,,,Apt 2,,,,,,,,,,,,
899277178,C,J,1234 Sunset Blvd,QUAKERTOWN,PA,"2021-01-01 00:00:00","2021-08-31 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-09-22 00:00:00",gmoore,,,,,,18951,,,,,Apt 2,,,,,,,,,,,,
644009080,E,R,1234 Sunset Blvd,SOMERVILLE,TN,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-12-22 14:37:25",MemberImport_Conifer,,,,,,38068,,,,,Apt 2,,,,,,,,,,,,
980693738,H,L,1234 Sunset Blvd,FORT LITTLETON,PA,"2016-12-01 00:00:00","2018-05-31 00:00:00",,,"2016-12-01 20:47:30",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17223,R,,,,Apt 2,,,,,,,,,,,,
017730014,B,R,1234 Sunset Blvd,JOHNSTOWN,PA,"2017-01-01 00:00:00","2017-01-31 00:00:00",,,"2017-01-05 20:32:17",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,15904,L,,,,Apt 2,,,,,,,,,,,,
716622677,B,L,1234 Sunset Blvd,FAIRFAX,VA,"2017-02-01 00:00:00","2020-11-01 00:00:00",,,"2017-01-05 20:32:59",VBAEDI_MemberImport,"2020-10-28 20:02:14",MemberImport_Conifer,,,,,,22032,A,,,,Apt 2,,,,,,,,,,,,
734622747,O,J,1234 Sunset Blvd,BOWIE,MD,"2017-02-01 00:00:00","2019-08-31 00:00:00",,,"2017-01-05 20:53:04",VBAEDI_MemberImport,"2019-10-03 21:31:50",MemberImport_Conifer,,,,,,20721,,,,,Apt 2,,,,,,,,,,,,
219106268,O,S,1234 Sunset Blvd,SOMERSET,PA,"2017-01-01 00:00:00","2017-10-31 00:00:00",,,"2017-01-05 20:53:43",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,15501,,,,,Apt 2,,,,,,,,,,,,
406536381,O,E,1234 Sunset Blvd,BIGLERVILLE,PA,"2017-01-01 00:00:00","2017-02-28 00:00:00",,,"2017-01-05 20:54:57",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17307,,,,,Apt 2,,,,,,,,,,,,
473413063,B,C,1234 Sunset Blvd,HALIFAX,PA,"2017-01-01 00:00:00","2017-09-30 00:00:00",,,"2016-12-22 20:37:00",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17032,,,,,Apt 2,,,,,,,,,,,,
337000437,G,H,1234 Sunset Blvd,STEWARTSTOWN,PA,"2017-02-01 00:00:00",,,,"2017-01-12 21:32:25",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17363,M,,,,Apt 2,,,,,,,,,,,,
006093490,K,R,1234 Sunset Blvd,ROCKVILLE,MD,"2017-02-01 00:00:00","2019-09-30 00:00:00",,,"2017-01-12 21:42:06",VBAEDI_MemberImport,"2019-10-31 21:31:53",MemberImport_Conifer,,,,,,20850,L,,,,Apt 2,,,,,,,,,,,,
061720113,V,V,1234 Sunset Blvd,HOOVERSVILLE,PA,"2017-02-01 00:00:00",,,,"2017-01-12 21:53:24",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,15936,J,,,,Apt 2,,,,,,,,,,,,
710173849,S,F,1234 Sunset Blvd,BALTIMORE,MD,"2017-02-01 00:00:00","2018-03-31 00:00:00",,,"2017-01-12 21:59:53",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21212,,,,,Apt 2,,,,,,,,,,,,
699862118,S,J,1234 Sunset Blvd,HEDGESVILLE,WV,"2017-02-01 00:00:00",,,,"2017-01-12 22:08:39",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,25427,A,,,,Apt 2,,,,,,,,,,,,
024379540,R,C,1234 Sunset Blvd,GAITHERSBURG,MD,"2017-02-01 00:00:00","2020-12-31 00:00:00",,,"2017-01-19 21:06:40",VBAEDI_MemberImport,"2020-12-16 20:04:43",MemberImport_Conifer,,,,,,20882,E,,,,Apt 2,,,,,,,,,,,,
013134100,K,N,1234 Sunset Blvd,BELTSVILLE,MD,"2017-02-01 00:00:00","2018-05-31 00:00:00",,,"2017-01-26 20:55:23",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,20705,S,,,,Apt 2,,,,,,,,,,,,
540067814,R,L,1234 Sunset Blvd,BALTIMORE,MD,"2017-02-01 00:00:00","2018-05-31 00:00:00",,,"2017-01-26 21:05:26",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21230,A,,,,Apt 2,,,,,,,,,,,,
270073101,C,J,1234 Sunset Blvd,TULSA,OK,"2017-02-01 00:00:00","2020-01-31 00:00:00",,,"2017-02-10 16:39:46",VBAEDI_MemberImport,"2020-01-09 21:24:51",MemberImport_Conifer,,,,,,74105,J,,,,Apt 2,,,,,,,,,,,,
091656151,C,J,1234 Sunset Blvd,ORRSTOWN,PA,"2017-02-01 00:00:00","2017-07-31 00:00:00",,,"2017-02-10 16:52:59",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,17244,R,,,,Apt 2,,,,,,,,,,,,
404979986,M,A,1234 Sunset Blvd,BROKEN ARROW,OK,"2017-02-01 00:00:00",,,,"2017-02-10 17:43:40",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,74012,D,,,,Apt 2,,,,,,,,,,,,
885221975,Y,T,1234 Sunset Blvd,SAND SPRINGS,OK,"2017-02-01 00:00:00","2019-02-28 00:00:00",,,"2017-02-10 18:02:41",VBAEDI_MemberImport,"2019-03-19 15:24:32",MemberImport_Conifer,,,,,,74063,D,,,,Apt 2,,,,,,,,,,,,
714851589,C,T,1234 Sunset Blvd,SALISBURY,MD,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2022-11-02 20:06:18",VBA_Conifer,,,,,,21804,A,,,,Apt 2,,,,,,,,,,,,
174415544,K,A,1234 Sunset Blvd,TELFORD,PA,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2022-11-02 20:06:18",VBA_Conifer,,,,,,18969,,,,,Apt 2,,,,,,,,,,,,
567288991,E,J,1234 Sunset Blvd,BROWNSVILLE,TN,"2021-01-01 00:00:00","2022-12-31 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2023-12-04 20:22:55",VBA_Conifer,,,,,,38012,M,,,,Apt 2,,,,,,,,,,,,
284240726,G,L,1234 Sunset Blvd,TELFORD,PA,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-12-22 14:37:25",MemberImport_Conifer,,,,,,18969,,,,,Apt 2,,,,,,,,,,,,
022362355,K,D,1234 Sunset Blvd,TELFORD,PA,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2022-11-02 20:06:18",VBA_Conifer,,,,,,18969,L,,,,Apt 2,,,,,,,,,,,,
278790673,C,C,1234 Sunset Blvd,MUNFORD,TN,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2022-11-02 20:06:18",VBA_Conifer,,,,,,38058,J,,,,Apt 2,,,,,,,,,,,,
898054301,B,C,1234 Sunset Blvd,RIPLEY,TN,"2021-01-01 00:00:00","2023-06-30 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2023-07-27 20:18:29",VBA_Conifer,,,,,,38063,L,,,,Apt 2,,,,,,,,,,,,
248813789,F,J,1234 Sunset Blvd,MUNFORD,TN,"2021-01-01 00:00:00","2021-01-31 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-03-09 20:12:14",MemberImport_Conifer,,,,,,38058,,,,,Apt 2,,,,,,,,,,,,
677621542,K,R,1234 Sunset Blvd,ALTOONA,PA,"2021-01-01 00:00:00","2021-07-31 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-08-02 10:47:53",MemberImport_Conifer,,,,,,16601,A,,,,Apt 2,,,,,,,,,,,,
264569708,C,E,1234 Sunset Blvd,COVINGTON,TN,"2021-01-01 00:00:00","2023-05-31 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2023-12-04 20:22:55",VBA_Conifer,,,,,,38019,,,,,Apt 2,,,,,,,,,,,,
178139664,F,K,1234 Sunset Blvd,HURLOCK,MD,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2022-11-02 20:06:18",VBA_Conifer,,,,,,21643,,,,,Apt 2,,,,,,,,,,,,
181288496,G,J,1234 Sunset Blvd,HARRINGTON,DE,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2022-11-29 20:02:05",VBA_Conifer,,,,,,19952,,,,,Apt 2,,,,,,,,,,,,
625636607,D,C,1234 Sunset Blvd,SOMERVILLE,TN,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-12-22 14:37:25",MemberImport_Conifer,,,,,,38068,,,,,Apt 2,,,,,,,,,,,,
064742367,F,L,1234 Sunset Blvd,CORDOVA,TN,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2022-11-02 20:06:18",VBA_Conifer,,,,,,38016,,,,,Apt 2,,,,,,,,,,,,
689325760,M,M,1234 Sunset Blvd,EDEN,MD,"2021-09-25 00:00:00","2022-01-31 00:00:00",,,"2021-10-04 20:19:26",MemberImport_Conifer,"2022-02-03 20:15:49",MemberImport_Conifer,,,,,,21822,,,,,Apt 2,,,,,,,,,,,,
071441909,M,W,1234 Sunset Blvd,COVINGTON,TN,"2021-11-01 00:00:00",,,,"2021-10-28 20:12:04",MemberImport_Conifer,"2024-08-01 20:24:25",VBA_Conifer,,,,,,38019,H,,,,Apt 2,,,,,,,,,,,,
522593675,S,J,1234 Sunset Blvd,GEORGETOWN,DE,"2021-11-01 00:00:00","2022-02-28 00:00:00",,,"2021-10-28 20:12:04",MemberImport_Conifer,"2022-03-29 20:13:31",MemberImport_Conifer,,,,,,19947,W,,,,Apt 2,,,,,,,,,,,,
915860051,F,B,1234 Sunset Blvd,ALTOONA,PA,"2021-12-01 00:00:00",,,,"2021-11-18 20:12:50",MemberImport_Conifer,"2022-12-01 09:35:46",VBA_Conifer,,,,,,16601,J,,,,Apt 2,,,,,,,,,,,,
002198364,B,B,1234 Sunset Blvd,SOUTHAVEN,MS,"2021-12-01 00:00:00","2022-06-30 00:00:00",,,"2021-11-24 20:12:33",MemberImport_Conifer,"2022-07-06 20:14:56",MemberImport_Conifer,,,,,,38671,W,,,,Apt 2,,,,,,,,,,,,
915181422,L,A,1234 Sunset Blvd,BELCAMP,MD,"2017-01-01 00:00:00","2017-07-31 00:00:00",,,"2016-12-29 20:45:24",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,21017,R,,,,Apt 2,,,,,,,,,,,,
491965606,C,E,1234 Sunset Blvd,GAITHERSBURG,MD,"2017-11-01 00:00:00","2020-12-31 00:00:00",,,"2017-10-26 23:54:41",VBAEDI_MemberImport,"2021-01-04 20:57:36",MemberImport_Conifer,,,,,,20886,D,,,,Apt 2,,,,,,,,,,,,
617267636,H,J,1234 Sunset Blvd,JOHNSTOWN,PA,"2017-11-01 00:00:00","2017-11-30 00:00:00",,,"2017-10-27 00:19:12",VBAEDI_MemberImport,"2019-01-25 13:30:50",MemberImport_Conifer,,,,,,15905,,,,,Apt 2,,,,,,,,,,,,
524404319,C,C,1234 Sunset Blvd,MEMPHIS,TN,"2021-01-01 00:00:00","2021-10-31 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-10-29 20:13:30",MemberImport_Conifer,,,,,,38133,S,,,,Apt 2,,,,,,,,,,,,
874052308,K,E,1234 Sunset Blvd,PENNSBURG,PA,"2021-01-01 00:00:00","2021-01-31 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-02-24 20:37:51",MemberImport_Conifer,,,,,,18073,R,,,,Apt 2,,,,,,,,,,,,
177305404,G,D,1234 Sunset Blvd,CAMBRIDGE,MD,"2021-01-01 00:00:00","2021-11-30 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-12-08 20:13:49",MemberImport_Conifer,,,,,,21613,,,,,Apt 2,,,,,,,,,,,,
802581764,G,L,1234 Sunset Blvd,FEDERALSBURG,MD,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2020-12-23 20:54:12",MemberImport_Conifer,,,,,,21632,,,,,Apt 2,,,,,,,,,,,,
074235383,C,R,1234 Sunset Blvd,GALLAWAY,TN,"2021-01-01 00:00:00","2022-10-31 00:00:00",,,"2020-12-18 20:04:08",MemberImport_Conifer,"2022-11-02 20:06:24",VBA_Conifer,,,,,,38036,,,,,Apt 2,,,,,,,,,,,,
840223353,G,R,1234 Sunset Blvd,BRIGHTON,TN,"2021-01-01 00:00:00",,,,"2020-12-18 20:04:08",MemberImport_Conifer,"2021-12-22 14:37:25",MemberImport_Conifer,,,,,,38011,D,,,,Apt 2,,,,,,,,,,,,
